usuario_id;idade;renda_mensal;curso;periodo_curso;ano_curso;tem_veiculo;prefere_republica;data_cadastro;origem_cidade;recebe_auxilio_familia
1786;22;1087,65;Ciência da Computação;Noturno;5;False;True;2024-07-29;Mesma Cidade;True
1787;20;1057,65;Administração;Matutino;3;False;True;2024-02-05;Mesma Cidade;True
1788;19;1022,34;Direito;Matutino;3;False;True;2024-12-20;Interior Estado;True
1789;19;2436,31;Administração;Noturno;2;False;True;2024-05-30;Mesma Cidade;True
1790;25;1339,79;Outros;Matutino;1;False;True;2024-01-08;Interior Estado;True
1791;21;800,0;Direito;Noturno;5;True;True;2024-09-05;Mesma Cidade;True
1792;22;838,62;Medicina;Integral;4;False;False;2024-04-02;Mesma Cidade;True
1793;21;1189,47;Direito;Noturno;3;False;True;2024-12-28;Outro Estado;True
1794;22;833,14;Arquitetura;Integral;2;False;True;2024-10-23;Interior Estado;True
1795;23;800,0;Ciência da Computação;Noturno;1;False;False;2024-11-05;Mesma Cidade;True
1796;23;2044,96;Medicina;Noturno;4;False;False;2024-02-14;Mesma Cidade;True
1797;21;3426,52;Engenharia;Noturno;2;False;False;2024-01-25;Mesma Cidade;False
1798;23;1392,79;Psicologia;Matutino;2;False;False;2024-01-27;Interior Estado;True
1799;23;1065,02;Administração;Vespertino;3;False;True;2024-01-07;Interior Estado;True
1800;25;1939,47;Engenharia;Vespertino;5;False;False;2024-07-21;Outro Estado;True
1801;27;800,0;Psicologia;Integral;2;True;False;2024-04-26;Interior Estado;False
1802;23;1344,82;Engenharia;Noturno;3;False;False;2024-04-10;Mesma Cidade;True
1803;22;2533,52;Outros;Matutino;1;False;False;2024-01-28;Interior Estado;False
1804;23;3032,32;Psicologia;Vespertino;1;False;False;2024-04-21;Interior Estado;True
1805;26;800,0;Arquitetura;Integral;2;False;False;2024-10-09;Mesma Cidade;True
1806;22;1941,41;Engenharia;Matutino;1;False;False;2024-06-21;Interior Estado;False
1807;22;2038,86;Administração;Vespertino;4;True;True;2024-04-14;Outro Estado;False
1808;23;1940,51;Outros;Integral;1;True;True;2024-03-03;Mesma Cidade;False
1809;25;1730,88;Direito;Matutino;1;False;False;2024-01-12;Mesma Cidade;False
1810;20;1731,91;Ciência da Computação;Integral;1;True;True;2024-05-30;Interior Estado;True
1811;21;958,79;Ciência da Computação;Vespertino;1;True;True;2024-04-17;Mesma Cidade;True
1812;21;800,0;Direito;Matutino;1;False;True;2024-04-03;Interior Estado;False
1813;28;3146,9;Administração;Vespertino;5;False;True;2024-07-06;Mesma Cidade;True
1814;22;4000,0;Engenharia;Noturno;2;False;False;2024-08-26;Mesma Cidade;True
1815;17;2171,29;Engenharia;Integral;1;False;True;2024-08-17;Interior Estado;True
1816;20;1726,48;Engenharia;Noturno;4;False;False;2024-08-04;Outro Estado;False
1817;24;2433,48;Direito;Matutino;2;False;True;2024-08-20;Outro Estado;True
1818;17;800,0;Outros;Integral;5;False;False;2024-06-21;Mesma Cidade;False
1819;29;1084,76;Outros;Matutino;3;False;True;2024-09-13;Mesma Cidade;False
1820;28;1177,29;Administração;Noturno;4;False;True;2024-01-14;Interior Estado;True
1821;29;1474,91;Direito;Integral;4;True;False;2024-05-11;Mesma Cidade;False
1822;22;2148,24;Medicina;Vespertino;2;False;False;2024-10-12;Interior Estado;True
1823;18;3195,16;Ciência da Computação;Noturno;5;True;False;2024-01-06;Interior Estado;True
1824;23;817,83;Outros;Integral;2;True;True;2024-02-16;Interior Estado;False
1825;22;1171,19;Arquitetura;Noturno;3;False;True;2024-04-18;Mesma Cidade;True
1826;18;1285,95;Administração;Noturno;3;True;False;2024-10-25;Interior Estado;True
1827;23;4000,0;Medicina;Noturno;4;True;False;2024-08-26;Interior Estado;True
1828;23;4000,0;Engenharia;Vespertino;1;False;True;2024-12-14;Interior Estado;True
1829;23;2178,14;Administração;Matutino;4;True;True;2024-02-08;Outro Estado;True
1830;21;903,88;Direito;Noturno;3;False;False;2024-06-24;Outro Estado;True
1831;25;800,0;Administração;Vespertino;5;False;True;2024-06-09;Mesma Cidade;True
1832;29;1077,63;Ciência da Computação;Matutino;1;True;True;2024-11-12;Interior Estado;False
1833;24;957,46;Engenharia;Matutino;5;False;False;2024-09-12;Mesma Cidade;True
1834;20;1976,97;Engenharia;Matutino;5;True;True;2024-09-03;Interior Estado;True
1835;21;1070,48;Engenharia;Noturno;2;False;True;2024-05-20;Mesma Cidade;False
1836;22;2147,06;Direito;Integral;5;False;False;2024-11-30;Interior Estado;True
1837;28;2410,48;Medicina;Vespertino;5;False;True;2024-11-17;Interior Estado;True
1838;18;1517,4;Engenharia;Integral;4;False;False;2024-04-11;Mesma Cidade;True
1839;28;1317,3;Ciência da Computação;Noturno;2;False;True;2024-02-25;Interior Estado;True
1840;21;1002,37;Direito;Vespertino;4;False;True;2024-05-05;Mesma Cidade;True
1841;26;800,0;Engenharia;Matutino;1;False;True;2024-07-02;Interior Estado;False
1842;24;1730,0;Administração;Matutino;5;True;True;2024-07-16;Interior Estado;False
1843;25;853,93;Direito;Integral;4;True;True;2024-01-29;Mesma Cidade;False
1844;25;1027,52;Outros;Integral;3;False;False;2024-04-07;Mesma Cidade;False
1845;25;3484,95;Ciência da Computação;Integral;4;False;True;2024-08-28;Outro Estado;True
1846;20;1173,17;Medicina;Noturno;2;False;True;2024-11-17;Outro Estado;True
1847;18;2728,26;Outros;Matutino;2;True;True;2024-08-16;Interior Estado;True
1848;24;2461,35;Medicina;Integral;2;True;True;2024-06-23;Mesma Cidade;True
1849;22;1076,93;Outros;Vespertino;2;False;True;2024-07-23;Mesma Cidade;True
1850;23;800,0;Direito;Noturno;3;False;False;2024-08-10;Mesma Cidade;True
1851;21;942,53;Outros;Matutino;1;True;True;2024-12-11;Mesma Cidade;False
1852;17;2071,14;Outros;Vespertino;2;False;True;2024-12-19;Outro Estado;True
1853;23;800,0;Ciência da Computação;Integral;3;False;False;2024-12-01;Mesma Cidade;True
1854;23;2625,77;Engenharia;Vespertino;5;False;True;2024-08-30;Mesma Cidade;True
1855;21;959,92;Arquitetura;Integral;4;False;False;2024-03-13;Mesma Cidade;False
1856;17;2183,96;Psicologia;Noturno;5;False;True;2024-05-07;Mesma Cidade;True
1857;19;1018,15;Engenharia;Noturno;1;True;False;2024-02-20;Mesma Cidade;True
1858;23;1739,23;Administração;Matutino;5;True;True;2024-06-14;Interior Estado;True
1859;18;1121,63;Arquitetura;Vespertino;3;True;True;2024-10-30;Mesma Cidade;True
1860;23;1490,01;Administração;Noturno;3;False;True;2024-02-08;Mesma Cidade;True
1861;19;1929,68;Direito;Noturno;5;False;True;2024-04-10;Interior Estado;True
1862;20;876,38;Outros;Matutino;5;False;False;2024-04-28;Outro Estado;True
1863;22;2612,07;Administração;Noturno;4;False;True;2024-04-08;Interior Estado;True
1864;19;800,0;Administração;Vespertino;2;False;True;2024-01-09;Mesma Cidade;True
1865;24;800,0;Ciência da Computação;Noturno;2;False;False;2024-05-24;Mesma Cidade;True
1866;18;2588,21;Outros;Matutino;2;False;True;2024-06-20;Interior Estado;True
1867;17;2128,14;Psicologia;Noturno;3;False;True;2024-01-15;Mesma Cidade;True
1868;29;3573,74;Direito;Integral;4;True;True;2024-01-23;Outro Estado;True
1869;23;1425,04;Medicina;Noturno;1;True;True;2024-12-20;Mesma Cidade;True
1870;21;2386,96;Engenharia;Matutino;5;False;True;2024-10-01;Mesma Cidade;True
1871;23;1838,49;Medicina;Noturno;4;False;True;2024-08-04;Mesma Cidade;False
1872;24;800,0;Direito;Integral;4;False;True;2024-10-02;Mesma Cidade;True
1873;19;2392,91;Arquitetura;Noturno;1;False;True;2024-08-10;Interior Estado;False
1874;19;1006,88;Arquitetura;Noturno;5;False;True;2024-08-24;Mesma Cidade;False
1875;24;943,81;Administração;Noturno;2;False;False;2024-09-18;Mesma Cidade;False
1876;24;1388,37;Direito;Noturno;3;False;True;2024-04-25;Mesma Cidade;False
1877;18;1174,19;Administração;Integral;5;False;True;2024-12-25;Interior Estado;True
1878;18;2030,85;Engenharia;Integral;1;False;True;2024-08-08;Mesma Cidade;True
1879;25;3821,75;Psicologia;Vespertino;3;False;False;2024-06-06;Interior Estado;True
1880;26;1273,6;Engenharia;Noturno;3;True;True;2024-04-16;Mesma Cidade;False
1881;19;1628,9;Administração;Matutino;3;False;True;2024-06-22;Outro Estado;True
1882;23;800,0;Arquitetura;Noturno;5;False;False;2024-07-08;Interior Estado;True
1883;23;901,26;Ciência da Computação;Integral;2;True;False;2024-08-16;Mesma Cidade;True
1884;22;800,0;Direito;Noturno;5;False;True;2024-01-31;Interior Estado;True
1885;24;817,21;Medicina;Integral;2;True;False;2024-10-19;Interior Estado;True
1886;23;878,4;Arquitetura;Vespertino;5;False;False;2024-07-21;Mesma Cidade;True
1887;26;2159,5;Direito;Vespertino;2;False;False;2024-07-22;Interior Estado;False
1888;21;1785,02;Ciência da Computação;Matutino;3;False;False;2024-11-03;Interior Estado;True
1889;20;912,22;Engenharia;Matutino;5;False;False;2024-01-08;Outro Estado;True
1890;22;2018,99;Outros;Noturno;5;False;False;2024-01-12;Mesma Cidade;True
1891;22;800,0;Direito;Vespertino;3;False;True;2024-07-03;Mesma Cidade;True
1892;18;1582,91;Arquitetura;Vespertino;3;True;False;2024-08-28;Mesma Cidade;True
1893;22;800,0;Direito;Integral;5;False;False;2024-07-31;Interior Estado;True
1894;20;4000,0;Administração;Integral;1;False;True;2024-04-07;Interior Estado;True
1895;24;833,75;Ciência da Computação;Noturno;3;True;False;2024-08-07;Interior Estado;True
1896;21;1114,36;Ciência da Computação;Noturno;1;False;False;2024-09-18;Outro Estado;True
1897;20;3058,13;Psicologia;Noturno;1;False;True;2024-09-19;Mesma Cidade;True
1898;18;1794,2;Engenharia;Vespertino;2;True;True;2024-03-13;Outro Estado;True
1899;26;1280,65;Ciência da Computação;Matutino;3;False;False;2024-07-06;Mesma Cidade;True
1900;24;1743,04;Engenharia;Noturno;2;True;False;2024-01-13;Mesma Cidade;True
1901;17;1589,16;Engenharia;Noturno;5;False;True;2024-02-07;Interior Estado;True
1902;23;1213,36;Administração;Matutino;3;False;False;2024-12-02;Mesma Cidade;True
1903;26;800,0;Ciência da Computação;Vespertino;2;False;True;2024-09-12;Interior Estado;True
1904;24;4000,0;Ciência da Computação;Integral;4;True;True;2024-07-04;Mesma Cidade;False
1905;22;880,62;Outros;Matutino;4;False;False;2024-03-14;Outro Estado;False
1906;19;800,0;Administração;Matutino;1;True;True;2024-11-26;Mesma Cidade;True
1907;19;986,54;Outros;Matutino;3;False;False;2024-05-11;Interior Estado;True
1908;19;3974,75;Arquitetura;Matutino;5;False;False;2024-07-21;Interior Estado;True
1909;19;800,0;Engenharia;Noturno;5;True;False;2024-12-02;Outro Estado;True
1910;22;3706,03;Outros;Matutino;3;False;False;2024-01-17;Interior Estado;True
1911;25;2845,19;Direito;Noturno;2;False;True;2024-08-31;Mesma Cidade;True
1912;27;1797,78;Engenharia;Matutino;5;False;True;2024-03-29;Mesma Cidade;True
1913;21;821,66;Administração;Noturno;4;False;False;2024-06-13;Mesma Cidade;False
1914;22;1092,61;Outros;Noturno;2;False;False;2024-04-17;Outro Estado;True
1915;28;1139,45;Direito;Noturno;1;False;True;2024-09-03;Interior Estado;True
1916;23;1190,66;Direito;Noturno;3;False;True;2024-02-02;Outro Estado;True
1917;26;2469,16;Outros;Matutino;1;False;True;2024-01-03;Interior Estado;False
1918;18;1470,82;Outros;Noturno;5;False;False;2024-09-08;Mesma Cidade;False
1919;20;1096,38;Ciência da Computação;Noturno;2;False;False;2024-01-04;Outro Estado;False
1920;19;2677,11;Outros;Integral;1;False;False;2024-07-07;Outro Estado;False
1921;21;829,09;Ciência da Computação;Matutino;1;False;True;2024-01-03;Interior Estado;True
1922;19;945,77;Outros;Noturno;3;False;True;2024-08-19;Outro Estado;False
1923;22;3109,89;Medicina;Matutino;4;True;False;2024-10-09;Outro Estado;True
1924;27;2879,29;Outros;Noturno;5;True;False;2024-08-30;Mesma Cidade;True
1925;27;3167,04;Direito;Noturno;1;True;False;2024-07-10;Outro Estado;True
1926;22;830,78;Administração;Integral;5;True;True;2024-10-12;Mesma Cidade;True
1927;26;1051,01;Engenharia;Matutino;5;False;True;2024-02-02;Interior Estado;True
1928;25;1600,45;Psicologia;Integral;4;False;True;2024-05-07;Mesma Cidade;True
1929;19;2384,5;Engenharia;Noturno;2;False;True;2024-09-30;Interior Estado;True
1930;23;4000,0;Engenharia;Integral;1;True;True;2024-04-24;Outro Estado;False
1931;23;1755,71;Direito;Integral;4;False;True;2024-04-04;Interior Estado;True
1932;19;800,0;Direito;Matutino;1;False;True;2024-10-19;Interior Estado;True
1933;20;2088,04;Engenharia;Noturno;1;True;True;2024-08-28;Interior Estado;True
1934;21;4000,0;Outros;Matutino;3;False;False;2024-07-26;Outro Estado;True
1935;17;944,05;Engenharia;Matutino;1;False;True;2024-04-23;Outro Estado;True
1936;20;1346,53;Engenharia;Matutino;1;True;True;2024-10-07;Interior Estado;False
1937;18;2640,32;Direito;Matutino;2;True;False;2024-03-06;Outro Estado;False
1938;22;800,0;Psicologia;Noturno;2;False;True;2024-10-30;Outro Estado;True
1939;19;1118,7;Medicina;Noturno;2;False;False;2024-09-23;Interior Estado;True
1940;24;1151,4;Engenharia;Vespertino;2;False;True;2024-08-27;Interior Estado;True
1941;22;1970,92;Ciência da Computação;Integral;3;False;False;2024-09-03;Mesma Cidade;False
1942;18;1046,56;Psicologia;Vespertino;5;False;True;2024-01-13;Mesma Cidade;True
1943;21;1355,82;Ciência da Computação;Noturno;5;True;False;2024-10-24;Mesma Cidade;True
1944;24;800,0;Direito;Vespertino;3;True;False;2024-06-01;Interior Estado;True
1945;22;800,0;Outros;Noturno;1;False;True;2024-10-13;Outro Estado;True
1946;18;1060,98;Administração;Vespertino;4;False;True;2024-09-17;Interior Estado;True
1947;22;2457,14;Direito;Noturno;3;False;False;2024-06-03;Outro Estado;True
1948;28;829,99;Outros;Integral;2;True;True;2024-11-25;Mesma Cidade;True
1949;23;1068,62;Arquitetura;Noturno;3;False;False;2024-10-23;Interior Estado;True
1950;21;1298,75;Outros;Matutino;4;False;False;2024-08-20;Interior Estado;True
1951;22;827,0;Ciência da Computação;Integral;2;False;True;2024-04-23;Outro Estado;True
1952;24;800,0;Arquitetura;Integral;1;False;True;2024-05-13;Mesma Cidade;True
1953;20;1034,36;Administração;Noturno;1;False;False;2024-12-14;Interior Estado;True
1954;21;968,06;Administração;Noturno;3;False;False;2024-04-07;Interior Estado;True
1955;17;800,0;Direito;Noturno;4;False;False;2024-06-03;Interior Estado;True
1956;24;1224,11;Engenharia;Matutino;2;True;True;2024-04-01;Mesma Cidade;True
1957;17;1842,88;Administração;Noturno;4;True;True;2024-09-06;Interior Estado;True
1958;21;800,0;Arquitetura;Noturno;3;True;True;2024-08-13;Mesma Cidade;False
1959;22;1389,84;Direito;Matutino;3;False;True;2024-03-08;Interior Estado;True
1960;18;835,17;Outros;Noturno;1;False;False;2024-01-22;Mesma Cidade;False
1961;22;1833,0;Engenharia;Integral;1;False;False;2024-09-29;Mesma Cidade;False
1962;23;1193,76;Medicina;Matutino;1;True;True;2024-01-15;Outro Estado;True
1963;22;1222,58;Ciência da Computação;Integral;5;False;False;2024-06-24;Mesma Cidade;True
1964;23;1430,29;Engenharia;Vespertino;3;False;False;2024-08-20;Outro Estado;False
1965;21;1049,7;Administração;Matutino;1;False;True;2024-07-20;Mesma Cidade;True
1966;20;1376,75;Administração;Vespertino;1;False;True;2024-04-23;Interior Estado;True
1967;28;1810,29;Arquitetura;Noturno;4;True;True;2024-04-07;Mesma Cidade;True
1968;19;846,99;Engenharia;Vespertino;5;False;True;2024-05-29;Interior Estado;True
1969;17;2219,03;Engenharia;Noturno;5;False;True;2024-06-29;Interior Estado;True
1970;17;3358,91;Outros;Integral;1;True;False;2024-07-08;Outro Estado;True
1971;21;1125,05;Administração;Vespertino;1;False;True;2024-10-09;Interior Estado;True
1972;20;800,0;Administração;Matutino;4;True;True;2024-10-21;Outro Estado;True
1973;22;1369,2;Outros;Integral;3;False;False;2024-03-25;Mesma Cidade;True
1974;24;800,0;Outros;Integral;2;True;True;2024-03-26;Outro Estado;False
1975;19;800,0;Direito;Vespertino;3;False;True;2024-07-15;Outro Estado;True
1976;22;956,53;Engenharia;Noturno;3;False;True;2024-04-22;Interior Estado;True
1977;27;3311,02;Engenharia;Integral;1;False;True;2024-07-07;Mesma Cidade;True
1978;18;873,23;Engenharia;Matutino;1;False;True;2024-01-14;Outro Estado;True
1979;25;1376,2;Ciência da Computação;Integral;4;False;True;2024-02-10;Mesma Cidade;True
1980;25;1057,9;Administração;Vespertino;1;True;False;2024-11-21;Outro Estado;True
1981;21;800,0;Ciência da Computação;Vespertino;4;False;True;2024-05-24;Interior Estado;True
1982;24;1147,14;Engenharia;Matutino;2;False;True;2024-04-10;Mesma Cidade;True
1983;22;1211,4;Engenharia;Vespertino;1;True;True;2024-09-15;Interior Estado;True
1984;17;1571,44;Engenharia;Matutino;5;False;True;2024-09-17;Mesma Cidade;True
1985;20;1363,47;Administração;Matutino;1;False;True;2024-08-10;Mesma Cidade;True
1986;19;3387,75;Engenharia;Integral;4;False;True;2024-01-31;Mesma Cidade;True
1987;22;2904,9;Administração;Noturno;5;False;False;2024-12-14;Mesma Cidade;False
1988;22;800,0;Psicologia;Noturno;1;False;False;2024-07-30;Interior Estado;True
1989;25;913,29;Outros;Noturno;2;False;False;2024-11-20;Interior Estado;True
1990;26;4000,0;Engenharia;Noturno;1;False;False;2024-08-18;Mesma Cidade;False
1991;21;1011,56;Direito;Vespertino;1;False;True;2024-11-30;Outro Estado;True
1992;23;1113,98;Ciência da Computação;Matutino;1;False;True;2024-07-19;Mesma Cidade;True
1993;21;1044,59;Outros;Matutino;3;False;False;2024-08-10;Outro Estado;True
1994;25;1056,07;Administração;Integral;4;False;True;2024-10-30;Interior Estado;True
1995;22;2619,91;Outros;Noturno;4;False;True;2024-01-16;Interior Estado;True
1996;22;4000,0;Engenharia;Noturno;3;False;False;2024-02-27;Interior Estado;True
1997;28;1956,43;Administração;Vespertino;2;False;True;2024-01-30;Interior Estado;True
1998;21;3393,16;Outros;Matutino;5;False;True;2024-09-18;Interior Estado;True
1999;26;800,0;Arquitetura;Integral;1;True;True;2024-09-07;Outro Estado;True
2000;23;1385,79;Direito;Noturno;5;False;True;2024-08-03;Interior Estado;True
2001;24;904,17;Direito;Vespertino;4;False;True;2024-03-10;Mesma Cidade;True
2002;17;2157,46;Ciência da Computação;Matutino;5;False;True;2024-12-31;Outro Estado;True
2003;21;1186,91;Medicina;Vespertino;1;False;False;2024-04-15;Outro Estado;True
2004;21;1354,67;Direito;Noturno;4;False;False;2024-06-28;Interior Estado;False
2005;25;1784,82;Administração;Noturno;3;False;False;2024-04-15;Mesma Cidade;True
2006;24;1141,7;Engenharia;Integral;3;False;True;2024-05-22;Outro Estado;True
2007;25;1405,25;Medicina;Matutino;4;False;True;2024-05-03;Mesma Cidade;True
2008;24;800,0;Outros;Vespertino;2;True;False;2024-10-31;Mesma Cidade;True
2009;27;2487,01;Medicina;Vespertino;1;True;False;2024-12-21;Interior Estado;True
2010;21;3128,6;Direito;Matutino;1;False;True;2024-07-04;Interior Estado;True
2011;24;800,0;Outros;Integral;1;False;True;2024-07-02;Mesma Cidade;True
2012;21;800,0;Engenharia;Vespertino;5;False;False;2024-12-14;Interior Estado;True
2013;20;913,13;Administração;Integral;3;False;True;2024-12-02;Mesma Cidade;True
2014;23;800,0;Engenharia;Vespertino;4;True;False;2024-06-08;Outro Estado;True
2015;20;1385,0;Administração;Matutino;2;False;False;2024-08-24;Outro Estado;True
2016;19;800,0;Ciência da Computação;Vespertino;5;True;True;2024-03-21;Interior Estado;True
2017;25;911,14;Direito;Matutino;4;True;True;2024-06-09;Interior Estado;True
2018;23;3156,61;Engenharia;Integral;3;False;True;2024-06-03;Outro Estado;True
2019;18;1952,15;Administração;Integral;5;False;True;2024-10-02;Mesma Cidade;False
2020;28;3024,93;Engenharia;Noturno;3;False;True;2024-01-21;Interior Estado;True
2021;20;938,72;Arquitetura;Integral;4;False;False;2024-08-26;Mesma Cidade;False
